Smiles,Standard Value,Standardized Smiles,inchi_key,scaffold,MolWt,NumHDonors,NumHAcceptors,TPSA,NumRotatableBonds,NumAromaticRings,logP,fp
CCc1cc(-c2ccc(F)cc2)c(C2CC2)cc1CN1CC2(CC(N3CCC(C)(C(=O)O)CC3)=NO2)C1,5.1,CCc1cc(-c2ccc(F)cc2)c(C2CC2)cc1CN1CC2(CC(N3CCC(C)(C(=O)O)CC3)=NO2)C1,OMOIAWJJTSOFKJ-UHFFFAOYSA-N,c1ccc(-c2ccc(CN3CC4(CC(N5CCCCC5)=NO4)C3)cc2C2CC2)cc1,505.27407023199993,1,5,65.37,6,2,5.407400000000004,[0 0 0 ... 0 0 0]
CCOc1cc(CN2CCC(C(=O)Nc3ccc(C(=O)O)cc3)CC2)cc(OCC)c1-c1ccc(F)cc1,2707.0,CCOc1cc(CN2CCC(C(=O)Nc3ccc(C(=O)O)cc3)CC2)cc(OCC)c1-c1ccc(F)cc1,KBHDRUAXGZBCDB-UHFFFAOYSA-N,O=C(Nc1ccccc1)C1CCN(Cc2ccc(-c3ccccc3)cc2)CC1,520.237350376,2,5,88.10000000000001,10,3,5.839000000000006,[0 0 0 ... 0 0 0]
C[C@@H](O)[C@H]1NC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](N)CSSC[C@@H](C(=O)O)NC(=O)[C@H](Cc2ccccc2)NC1=O,31.0,C[C@@H](O)C1NC(=O)C(CCCCN)NC(=O)C(Cc2c[nH]c3ccccc23)NC(=O)C(Cc2ccccc2)NC(=O)C(Cc2ccccc2)NC(=O)C(CC(N)=O)NC(=O)C(N)CSSCC(C(=O)O)NC(=O)C(Cc2ccccc2)NC1=O,LAZNVYHNZZBPSL-ZWJUFRMZSA-N,O=C1CCSSCCNC(=O)C(Cc2ccccc2)NC(=O)CNC(=O)CNC(=O)C(Cc2c[nH]c3ccccc23)NC(=O)C(Cc2ccccc2)NC(=O)C(Cc2ccccc2)NC(=O)CN1,1192.483407744,14,15,401.2499999999999,16,5,-0.4910000000000014,[0 1 0 ... 0 0 0]
CCn1cc([C@@]2(c3nn(C)c(=O)o3)N[C@@H](c3nc(-c4ccc(F)cn4)c[nH]3)Cc3c2[nH]c2ccccc32)cn1,9240.0,CCn1cc([C@@]2(c3nn(C)c(=O)o3)N[C@@H](c3nc(-c4ccc(F)cn4)c[nH]3)Cc3c2[nH]c2ccccc32)cn1,RETOYYSEVCBIRN-JIPXPUAJSA-N,O=c1[nH]nc([C@]2(c3cn[nH]c3)N[C@@H](c3nc(-c4ccccn4)c[nH]3)Cc3c2[nH]c2ccccc32)o1,525.2036992280001,3,7,135.24,5,6,3.174100000000001,[0 0 0 ... 0 0 0]
Cc1nc([C@]2(c3cnn(C)c3)N[C@@H](c3nc(-c4ccc(F)cn4)c[nH]3)Cc3c2[nH]c2ccccc32)no1,10000.0,Cc1nc([C@]2(c3cnn(C)c3)N[C@@H](c3nc(-c4ccc(F)cn4)c[nH]3)Cc3c2[nH]c2ccccc32)no1,MQOWSXSGMALBJL-QFQXNSOFSA-N,c1ccc(-c2c[nH]c([C@H]3Cc4c([nH]c5ccccc45)[C@](c4cn[nH]c4)(c4ncon4)N3)n2)nc1,495.19313454400003,3,7,126.13,4,6,3.695920000000002,[0 0 0 ... 0 0 0]
CC(C)n1cc(CN2CCC3(CC2)CN(c2ccc(C(=O)O)cc2)C(=O)O3)c2c(C3CC3)cccc21,0.1,CC(C)n1cc(CN2CCC3(CC2)CN(c2ccc(C(=O)O)cc2)C(=O)O3)c2c(C3CC3)cccc21,JCVUXKREYYXKDC-UHFFFAOYSA-N,O=C1OC2(CCN(Cc3c[nH]c4cccc(C5CC5)c34)CC2)CN1c1ccccc1,487.24710653599993,1,4,75.01,6,3,5.789200000000006,[0 1 0 ... 0 0 0]
CC(C)n1nc(CN2CCC3(CC2)CN(c2ccc(C(=O)O)cc2)C(=O)O3)c2c(-c3ccc(F)cc3)cccc21,276.0,CC(C)n1nc(CN2CCC3(CC2)CN(c2ccc(C(=O)O)cc2)C(=O)O3)c2c(-c3ccc(F)cc3)cccc21,XUKRPNHUKQLRMI-UHFFFAOYSA-N,O=C1OC2(CCN(Cc3n[nH]c4cccc(-c5ccccc5)c34)CC2)CN1c1ccccc1,542.2329336919998,1,5,87.90000000000002,6,4,6.112900000000006,[0 1 0 ... 0 0 0]
CCOc1cc(CN2CCC3(CC2)CC(=O)N(c2ccc(C(=O)O)cc2)C3)cc(OCC)c1-c1ccc(F)cc1.O=C(O)C(F)(F)F,1.2,CCOc1cc(CN2CCC3(CC2)CC(=O)N(c2ccc(C(=O)O)cc2)C3)cc(OCC)c1-c1ccc(F)cc1,BLQCUVNVAODGCA-UHFFFAOYSA-N,O=C1CC2(CCN(Cc3ccc(-c4ccccc4)cc3)CC2)CN1c1ccccc1,546.2530004399999,1,5,79.31,9,3,6.007400000000007,[0 0 0 ... 0 0 0]
CCOc1cc(CN2CCC(NC(=O)c3cncc(C)c3)CC2)cc(OCC)c1-c1ccc(F)cc1,3.1,CCOc1cc(CN2CCC(NC(=O)c3cncc(C)c3)CC2)cc(OCC)c1-c1ccc(F)cc1,XQGOSGUJZCQEOJ-UHFFFAOYSA-N,O=C(NC1CCN(Cc2ccc(-c3ccccc3)cc2)CC1)c1cccnc1,491.25842016799993,1,5,63.69,9,3,5.387920000000006,[0 0 0 ... 0 0 0]
CCOc1cc(CN2CCC3(CC2)CCN(S(=O)(=O)c2cccnc2)CC3)cc(OCC)c1-c1ccc(F)cc1,26.0,CCOc1cc(CN2CCC3(CC2)CCN(S(=O)(=O)c2cccnc2)CC3)cc(OCC)c1-c1ccc(F)cc1,CDOLWFQFQZOXNZ-UHFFFAOYSA-N,O=S(=O)(c1cccnc1)N1CCC2(CCN(Cc3ccc(-c4ccccc4)cc3)CC2)CC1,567.256705916,0,6,71.97,9,3,5.752000000000007,[0 0 0 ... 0 0 0]
CCOc1cc(CN2CCC(C3CCN(S(=O)(=O)c4ccccc4)CC3)CC2)cc(OCC)c1-c1ccc(F)cc1,8.6,CCOc1cc(CN2CCC(C3CCN(S(=O)(=O)c4ccccc4)CC3)CC2)cc(OCC)c1-c1ccc(F)cc1,LLMDFLGIOTWWTF-UHFFFAOYSA-N,O=S(=O)(c1ccccc1)N1CCC(C2CCN(Cc3ccc(-c4ccccc4)cc3)CC2)CC1,580.277107012,0,5,59.08,10,3,6.603000000000008,[0 0 0 ... 0 0 0]
C[C@H](N)C(=O)NCC(=O)N[C@H]1CSSC[C@@H](C(=O)O)NC(=O)[C@H](CO)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CCCCN)NC1=O,4.2,CC(N)C(=O)NCC(=O)NC1CSSCC(C(=O)O)NC(=O)C(CO)NC(=O)C([C@@H](C)O)NC(=O)C(Cc2ccccc2)NC(=O)C([C@@H](C)O)NC(=O)C(CCCCN)NC(=O)C(Cc2c[nH]c3ccccc23)NC(=O)C(Cc2ccccc2)NC(=O)C(Cc2ccccc2)NC(=O)C(CC(N)=O)NC(=O)C(CCCCN)NC1=O,NHXLMOGPVYXJNR-MXSFDSMRSA-N,O=C1CCSSCCNC(=O)CNC(=O)CNC(=O)C(Cc2ccccc2)NC(=O)CNC(=O)CNC(=O)C(Cc2c[nH]c3ccccc23)NC(=O)C(Cc2ccccc2)NC(=O)C(Cc2ccccc2)NC(=O)CNC(=O)CN1,1636.7166551079993,22,23,613.2299999999998,26,5,-4.913600000000021,[0 1 0 ... 0 0 0]
C[C@H](N)C(=O)NCC(=O)N[C@H]1CSSC[C@@H](C(=O)O)NC(=O)[C@H](CO)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCCCN)NC(=O)[C@@H](Cc2ccc(O)cc2)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CCCCN)NC1=O,41.0,CC(N)C(=O)NCC(=O)NC1CSSCC(C(=O)O)NC(=O)C(CO)NC(=O)C([C@@H](C)O)NC(=O)C(Cc2ccccc2)NC(=O)C([C@@H](C)O)NC(=O)C(CCCCN)NC(=O)C(Cc2ccc(O)cc2)NC(=O)C(Cc2ccccc2)NC(=O)C(Cc2ccccc2)NC(=O)C(CC(N)=O)NC(=O)C(CCCCN)NC1=O,QIXXUKXLULSIND-CVXDQGLNSA-N,O=C1CCSSCCNC(=O)CNC(=O)CNC(=O)C(Cc2ccccc2)NC(=O)CNC(=O)CNC(=O)C(Cc2ccccc2)NC(=O)C(Cc2ccccc2)NC(=O)C(Cc2ccccc2)NC(=O)CNC(=O)CN1,1613.7006706959994,22,24,617.6699999999998,26,4,-5.689300000000022,[0 1 0 ... 0 0 0]
CCOc1cc(CN2CCC(F)(CNc3ccc(O)cc3)CC2)cc(OCC)c1-c1ccc(F)cc1,2579.0,CCOc1cc(CN2CCC(F)(CNc3ccc(O)cc3)CC2)cc(OCC)c1-c1ccc(F)cc1,QMDDUHWUGOCYKA-UHFFFAOYSA-N,c1ccc(NCC2CCN(Cc3ccc(-c4ccccc4)cc3)CC2)cc1,496.25374938799996,2,5,53.96000000000001,10,3,6.411900000000007,[0 0 0 ... 0 0 0]
Cc1cc(CN2CCC3(CC2)CC(=O)N(c2ccc(C(=O)O)cc2)C3)cc(C)c1-c1ccc(F)cc1,17.0,Cc1cc(CN2CCC3(CC2)CC(=O)N(c2ccc(C(=O)O)cc2)C3)cc(C)c1-c1ccc(F)cc1,PVNVBPIMTIFJPG-UHFFFAOYSA-N,O=C1CC2(CCN(Cc3ccc(-c4ccccc4)cc3)CC2)CN1c1ccccc1,486.231871072,1,3,60.85000000000001,5,3,5.826840000000006,[0 0 0 ... 0 0 0]
O=C(O)c1ccc(N2CC3(CCN(Cc4ccc(C5CC5)c(C(F)(F)F)c4)CC3)OC2=O)cc1,4.1,O=C(O)c1ccc(N2CC3(CCN(Cc4ccc(C5CC5)c(C(F)(F)F)c4)CC3)OC2=O)cc1,ITUDQYRKTZZWDP-UHFFFAOYSA-N,O=C1OC2(CCN(Cc3ccc(C4CC4)cc3)CC2)CN1c1ccccc1,474.17664193999997,1,4,70.08000000000001,5,2,5.272400000000005,[0 0 0 ... 0 0 0]
Cc1cc(-c2ccc(Cl)cc2Cl)c(CN2CCC3(CC2)CN(c2ccc(C(=O)O)cc2)C(=O)O3)cc1C(F)(F)F,3.2,Cc1cc(-c2ccc(Cl)cc2Cl)c(CN2CCC3(CC2)CN(c2ccc(C(=O)O)cc2)C(=O)O3)cc1C(F)(F)F,NSTBZGRGMVTWSK-UHFFFAOYSA-N,O=C1OC2(CCN(Cc3ccccc3-c3ccccc3)CC2)CN1c1ccccc1,592.1143473,1,4,70.08,5,3,7.677220000000006,[0 0 0 ... 0 0 0]
COc1ccccc1-c1nn(C(C)(C)C)cc1CN1CCC2(CC1)CN(c1ccc(C(=O)O)cc1)C(=O)O2,4.702,COc1ccccc1-c1nn(C(C)(C)C)cc1CN1CCC2(CC1)CN(c1ccc(C(=O)O)cc1)C(=O)O2,GDSTXWMZVZSFEC-UHFFFAOYSA-N,O=C1OC2(CCN(Cc3c[nH]nc3-c3ccccc3)CC2)CN1c1ccccc1,518.252920188,1,6,97.13000000000001,6,3,5.003300000000005,[0 0 0 ... 0 0 0]
O=C(O)c1ccc(N2CC3(CCN(Cc4cn(-c5cccc6c5OCCO6)nc4-c4ccc(F)c(F)c4F)CC3)OC2=O)cc1,3.214,O=C(O)c1ccc(N2CC3(CCN(Cc4cn(-c5cccc6c5OCCO6)nc4-c4ccc(F)c(F)c4F)CC3)OC2=O)cc1,HCKLUDGPQGUPAR-UHFFFAOYSA-N,O=C1OC2(CCN(Cc3cn(-c4cccc5c4OCCO5)nc3-c3ccccc3)CC2)CN1c1ccccc1,620.188269244,1,7,106.36000000000001,6,4,5.417400000000005,[0 0 0 ... 0 0 0]
CCCCn1cc(CN2CCC3(CC2)CN(c2ccc(C(=O)O)cc2)C(=O)O3)c(Cc2cc(F)c(F)cc2F)n1,8.335,CCCCn1cc(CN2CCC3(CC2)CN(c2ccc(C(=O)O)cc2)C(=O)O3)c(Cc2cc(F)c(F)cc2F)n1,AYLXOSBBMMHOBH-UHFFFAOYSA-N,O=C1OC2(CCN(Cc3c[nH]nc3Cc3ccccc3)CC2)CN1c1ccccc1,556.2297401319998,1,5,87.9,9,3,5.380900000000006,[0 0 0 ... 0 0 0]
Cn1cc(-c2cc(F)c(F)cc2F)c(CN2CCC3(CC2)CN(c2ccc(C(=O)O)cc2)C(=O)O3)n1,4315.0,Cn1cc(-c2cc(F)c(F)cc2F)c(CN2CCC3(CC2)CN(c2ccc(C(=O)O)cc2)C(=O)O3)n1,BOHNIEGFMDHLHR-UHFFFAOYSA-N,O=C1OC2(CCN(Cc3n[nH]cc3-c3ccccc3)CC2)CN1c1ccccc1,500.16713987599996,1,5,87.9,5,3,4.1940000000000035,[0 0 0 ... 0 0 0]
O=C(O)c1ccc(N2CC3(CCN(Cc4cnn(C5CCCCC5)c4-c4cc(F)c(F)cc4F)CC3)OC2=O)cc1,10.37,O=C(O)c1ccc(N2CC3(CCN(Cc4cnn(C5CCCCC5)c4-c4cc(F)c(F)cc4F)CC3)OC2=O)cc1,QUSUOOUAXXXDSF-UHFFFAOYSA-N,O=C1OC2(CCN(Cc3cnn(C4CCCCC4)c3-c3ccccc3)CC2)CN1c1ccccc1,568.229740132,1,5,87.9,6,3,6.162200000000007,[0 0 1 ... 0 0 0]
CCOc1cc(CN2CCC3(CC2)CN(c2ccc(-c4nnn[nH]4)cc2OC)C(=O)O3)cc(OCC)c1-c1ccc(F)cc1,7.063,CCOc1cc(CN2CCC3(CC2)CN(c2ccc(-c4nn[nH]n4)cc2OC)C(=O)O3)cc(OCC)c1-c1ccc(F)cc1,DVLBOHHLYAOWBE-UHFFFAOYSA-N,O=C1OC2(CCN(Cc3ccc(-c4ccccc4)cc3)CC2)CN1c1ccc(-c2nn[nH]n2)cc1,602.2652964399999,1,9,114.93,10,4,5.4702000000000055,[0 0 0 ... 0 0 0]
CC(C)Oc1ccc(-c2cc(F)c(F)cc2F)c(CN2CCC3(CC2)CN(c2ccc(C(=O)O)cc2)C(=O)O3)c1,0.2715,CC(C)Oc1ccc(-c2cc(F)c(F)cc2F)c(CN2CCC3(CC2)CN(c2ccc(C(=O)O)cc2)C(=O)O3)c1,GHUNSWQDHYMSDH-UHFFFAOYSA-N,O=C1OC2(CCN(Cc3ccccc3-c3ccccc3)CC2)CN1c1ccccc1,554.202856688,1,5,79.31000000000002,7,3,6.247700000000006,[0 1 0 ... 0 0 0]
CCOc1cc(CN2CCC3(CC2)CN(c2ccc(C(=O)O)cc2)C(=O)O3)cc2c(OCC)cccc12,0.9803,CCOc1cc(CN2CCC3(CC2)CN(c2ccc(C(=O)O)cc2)C(=O)O3)cc2c(OCC)cccc12,QCLRIQKOVGCXEA-UHFFFAOYSA-N,O=C1OC2(CCN(Cc3ccc4ccccc4c3)CC2)CN1c1ccccc1,504.2260367439999,1,6,88.54000000000002,8,3,5.326800000000006,[0 0 0 ... 0 0 0]
CCOc1cc(CN2CCC3(CC2)CN(c2ccc(C(=O)O)cc2)C(=O)O3)cc2c(OC)cc(Cl)cc12,0.6501,CCOc1cc(CN2CCC3(CC2)CN(c2ccc(C(=O)O)cc2)C(=O)O3)cc2c(OC)cc(Cl)cc12,KELXIOZCLDWXBX-UHFFFAOYSA-N,O=C1OC2(CCN(Cc3ccc4ccccc4c3)CC2)CN1c1ccccc1,524.1714143279999,1,6,88.54000000000002,7,3,5.590100000000006,[0 0 0 ... 0 0 0]
COc1cc(CN2CCC3(CC2)CN(c2ccc(C(=O)O)cc2)C(=O)O3)cc2c(OC)cccc12,0.1715,COc1cc(CN2CCC3(CC2)CN(c2ccc(C(=O)O)cc2)C(=O)O3)cc2c(OC)cccc12,QQGQLIQAHMGQDJ-UHFFFAOYSA-N,O=C1OC2(CCN(Cc3ccc4ccccc4c3)CC2)CN1c1ccccc1,476.1947366159999,1,6,88.54000000000002,6,3,4.546600000000004,[0 0 0 ... 0 0 0]
Cc1cc(CN2CCC3(CC2)CN(c2ccc(C(=O)O)cc2)C(=O)O3)cc2c1OCCC2(C)C,0.3174,Cc1cc(CN2CCC3(CC2)CN(c2ccc(C(=O)O)cc2)C(=O)O3)cc2c1OCCC2(C)C,GPPPCEDIJCYKEC-UHFFFAOYSA-N,O=C1OC2(CCN(Cc3ccc4c(c3)CCCO4)CC2)CN1c1ccccc1,464.2311221239999,1,5,79.31,4,2,4.7447200000000045,[0 0 0 ... 0 0 0]
CC1(C)CCS(=O)(=O)c2ccc(CN3CCC4(CC3)CN(c3ccc(C(=O)O)cc3)C(=O)O4)cc21,31.0,CC1(C)CCS(=O)(=O)c2ccc(CN3CCC4(CC3)CN(c3ccc(C(=O)O)cc3)C(=O)O4)cc21,WTDHYTDCEHHSPS-UHFFFAOYSA-N,O=C1OC2(CCN(Cc3ccc4c(c3)CCCS4(=O)=O)CC2)CN1c1ccccc1,498.1824576799999,1,6,104.22000000000001,4,2,3.8312000000000026,[0 0 0 ... 0 0 0]
CC(C)n1cc(CN2CCC3(CC2)CC(=O)N(c2ccc(C(=O)O)cc2)C3)c2c(C3CC3)cccc21,0.8,CC(C)n1cc(CN2CCC3(CC2)CC(=O)N(c2ccc(C(=O)O)cc2)C3)c2c(C3CC3)cccc21,RXUODJMQFRVNSY-UHFFFAOYSA-N,O=C1CC2(CCN(Cc3c[nH]c4cccc(C5CC5)c34)CC2)CN1c1ccccc1,485.26784197999996,1,3,65.78,6,3,5.816900000000006,[0 1 0 ... 0 0 0]
Cc1cccc2c(CN3CCC4(CC3)CC(=O)N(c3ccc(C(=O)O)cc3)C4)cn(C(C)C)c12,33.0,Cc1cccc2c(CN3CCC4(CC3)CC(=O)N(c3ccc(C(=O)O)cc3)C4)cn(C(C)C)c12,WWHVUNSPEAIOKH-UHFFFAOYSA-N,O=C1CC2(CCN(Cc3c[nH]c4ccccc34)CC2)CN1c1ccccc1,459.25219191599996,1,3,65.78,5,3,5.247920000000005,[0 1 0 ... 0 0 0]
CCOc1cc(CN2CCC3(CC2)CN(c2ccc(C(=O)O)cc2)C(=O)O3)cc(OCC)c1-c1ccc(F)cc1,1.5,CCOc1cc(CN2CCC3(CC2)CN(c2ccc(C(=O)O)cc2)C(=O)O3)cc(OCC)c1-c1ccc(F)cc1,KKHVNUWBIYHFEO-UHFFFAOYSA-N,O=C1OC2(CCN(Cc3ccc(-c4ccccc4)cc3)CC2)CN1c1ccccc1,548.2322649959999,1,6,88.54000000000002,9,3,5.9797000000000065,[0 0 0 ... 0 0 0]
CCOc1cc(CN2CCC3(CC2)CC(=O)N(c2ccc(C(=O)O)cc2)C3)cc(OCC)c1-c1ccc(F)cc1,1.1,CCOc1cc(CN2CCC3(CC2)CC(=O)N(c2ccc(C(=O)O)cc2)C3)cc(OCC)c1-c1ccc(F)cc1,BLQCUVNVAODGCA-UHFFFAOYSA-N,O=C1CC2(CCN(Cc3ccc(-c4ccccc4)cc3)CC2)CN1c1ccccc1,546.2530004399999,1,5,79.31,9,3,6.007400000000007,[0 0 0 ... 0 0 0]
CC(C)n1cc(CN2CCC3(CC2)CN(c2ccc(C(=O)O)cc2)C(=O)O3)c2c(-c3ccc(F)cc3)ccnc21,0.4,CC(C)n1cc(CN2CCC3(CC2)CN(c2ccc(C(=O)O)cc2)C(=O)O3)c2c(-c3ccc(F)cc3)ccnc21,MANHHKXAGHXOPU-UHFFFAOYSA-N,O=C1OC2(CCN(Cc3c[nH]c4nccc(-c5ccccc5)c34)CC2)CN1c1ccccc1,542.232933692,1,5,87.9,6,4,6.112900000000006,[0 1 0 ... 0 0 0]
CCOc1cc(CN2CCC(O)(c3ccc(Cl)cc3)CC2)cc(OCC)c1-c1ccc(F)cc1,24560.0,CCOc1cc(CN2CCC(O)(c3ccc(Cl)cc3)CC2)cc(OCC)c1-c1ccc(F)cc1,XXJQTEUOFYZZJB-UHFFFAOYSA-N,c1ccc(-c2ccc(CN3CCC(c4ccccc4)CC3)cc2)cc1,483.19764975199996,1,4,41.93000000000001,8,3,6.427100000000007,[0 0 0 ... 0 0 0]
CC(C)[C@H](NC(=O)[C@@H]1CSSC[C@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](NC(=O)[C@@H](N)CCC(=O)O)[C@@H](C)O)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](Cc2c[nH]c3ccccc23)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N1)C(N)=O,7600.0,CC(C)C(NC(=O)C1CSSCC(NC(=O)C(CC(=O)O)NC(=O)C2CCCN2C(=O)C(NC(=O)C(N)CCC(=O)O)[C@@H](C)O)C(=O)NC(Cc2ccccc2)C(=O)NC(Cc2c[nH]c3ccccc23)C(=O)NC(CCCCN)C(=O)NC(Cc2ccc(O)cc2)C(=O)N1)C(N)=O,UFKIKPLPYOYMOM-MTQPKGJFSA-N,O=C1CNC(=O)C(Cc2c[nH]c3ccccc23)NC(=O)C(Cc2ccccc2)NC(=O)C(NC(=O)CNC(=O)C2CCCN2)CSSCCNC(=O)C(Cc2ccccc2)N1,1386.5736792919995,17,19,508.1899999999998,27,4,-2.0315000000000234,[0 1 0 ... 0 0 0]
CC(C)[C@@H]1NC(=O)[C@H](CCCCN)NC(=O)[C@@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](C)N(C)C(=O)[C@H](Cc2ccccc2)NC1=O,81.0,CC(C)C1NC(=O)C(CCCCN)NC(=O)C(Cc2c[nH]c3ccccc23)NC(=O)C(Cc2ccc(O)cc2)NC(=O)C(C)N(C)C(=O)C(Cc2ccccc2)NC1=O,NPJIOCBFOAHEDO-UHFFFAOYSA-N,O=C1CNC(=O)C(Cc2c[nH]c3ccccc23)NC(=O)C(Cc2ccccc2)NC(=O)CNC(=O)C(Cc2ccccc2)NC(=O)CN1,808.427196132,8,8,227.84999999999997,11,4,1.970900000000007,[0 1 0 ... 0 0 0]
CCOc1cc(CN2CC3(CC(N4CCC(C(=O)O)CC4)=NO3)C2)cc(OCC)c1-c1ccc(F)cc1,9.6,CCOc1cc(CN2CC3(CC(N4CCC(C(=O)O)CC4)=NO3)C2)cc(OCC)c1-c1ccc(F)cc1,UQRAIIGEZLINAT-UHFFFAOYSA-N,c1ccc(-c2ccc(CN3CC4(CC(N5CCCCC5)=NO4)C3)cc2)cc1,511.248249408,1,7,83.83000000000001,8,2,4.374900000000004,[0 0 0 ... 0 0 0]
CCOc1cc(CN2CCC(COc3cccc4cccnc34)CC2)cc(OCC)c1-c1ccc(F)cc1,67.8,CCOc1cc(CN2CCC(COc3cccc4cccnc34)CC2)cc(OCC)c1-c1ccc(F)cc1,FUSKAZYRYKJDCI-UHFFFAOYSA-N,c1ccc(-c2ccc(CN3CCC(COc4cccc5cccnc45)CC3)cc2)cc1,514.2631712,0,5,43.82000000000001,10,4,7.129300000000008,[0 0 0 ... 0 0 0]
CCOc1cc(CN2CC3(CC(c4ccc(C(=O)O)cc4)=NO3)C2)cc(OCC)c1-c1ccc(F)cc1,9.0,CCOc1cc(CN2CC3(CC(c4ccc(C(=O)O)cc4)=NO3)C2)cc(OCC)c1-c1ccc(F)cc1,IFAQYKLFNVLYEE-UHFFFAOYSA-N,c1ccc(C2=NOC3(C2)CN(Cc2ccc(-c4ccccc4)cc2)C3)cc1,504.206050248,1,6,80.59,9,3,5.3673000000000055,[0 0 0 ... 0 0 0]
O=C(O)c1ccc(N2CC3(CCN(Cc4cc(Cl)c(OC(F)(F)F)c(Cl)c4)CC3)OC2=O)cc1,95.0,O=C(O)c1ccc(N2CC3(CCN(Cc4cc(Cl)c(OC(F)(F)F)c(Cl)c4)CC3)OC2=O)cc1,WRNVWMRDFYSOBJ-UHFFFAOYSA-N,O=C1OC2(CCN(Cc3ccccc3)CC2)CN1c1ccccc1,518.0623117279999,1,5,79.31,5,2,5.581600000000004,[0 0 0 ... 1 0 0]
CC1(C)CCSc2ccc(CN3CCC4(CC3)CN(c3ccc(C(=O)O)cc3)C(=O)O4)cc21,0.6,CC1(C)CCSc2ccc(CN3CCC4(CC3)CN(c3ccc(C(=O)O)cc3)C(=O)O4)cc21,KCVLWXWWPCUVTQ-UHFFFAOYSA-N,O=C1OC2(CCN(Cc3ccc4c(c3)CCCS4)CC2)CN1c1ccccc1,466.19262843999985,1,5,70.08,4,2,5.149600000000005,[0 0 0 ... 0 0 0]
CC(C)n1cc(CN2CCC3(CC2)CC(=O)N(c2ccc(C(=O)O)cc2)C3)c2c(C3CC3)cccc21,0.7,CC(C)n1cc(CN2CCC3(CC2)CC(=O)N(c2ccc(C(=O)O)cc2)C3)c2c(C3CC3)cccc21,RXUODJMQFRVNSY-UHFFFAOYSA-N,O=C1CC2(CCN(Cc3c[nH]c4cccc(C5CC5)c34)CC2)CN1c1ccccc1,485.26784197999996,1,3,65.78,6,3,5.816900000000006,[0 1 0 ... 0 0 0]
CCOc1cc(CN2CCC3(CC2)NC(=O)NC3=O)cc(OCC)c1-c1ccc(F)cc1,83.0,CCOc1cc(CN2CCC3(CC2)NC(=O)NC3=O)cc(OCC)c1-c1ccc(F)cc1,WILOTRUGSQCRHL-UHFFFAOYSA-N,O=C1NC(=O)C2(CCN(Cc3ccc(-c4ccccc4)cc3)CC2)N1,441.20638459599996,2,5,79.9,7,2,3.464100000000002,[0 0 0 ... 0 0 0]
CCOc1cc(CN2CCC3(CC2)CC(=O)N(c2ccc(C(=O)O)cc2)C3)cc(OCC)c1-c1ccc(F)cc1.O=C(O)C(F)(F)F,1.1,CCOc1cc(CN2CCC3(CC2)CC(=O)N(c2ccc(C(=O)O)cc2)C3)cc(OCC)c1-c1ccc(F)cc1,BLQCUVNVAODGCA-UHFFFAOYSA-N,O=C1CC2(CCN(Cc3ccc(-c4ccccc4)cc3)CC2)CN1c1ccccc1,546.2530004399999,1,5,79.31,9,3,6.007400000000007,[0 0 0 ... 0 0 0]
CC(C)CCO[C@@H]1[C@@H](O)[C@@H](O)[C@H]2Cn3cc(nn3)COCCCCCCN(CCc3c[nH]c4ccccc34)CC[C@H]1O2,6200.0,CC(C)CCO[C@@H]1[C@@H](O)[C@@H](O)[C@H]2Cn3cc(nn3)COCCCCCCN(CCc3c[nH]c4ccccc34)CC[C@H]1O2,VANWOSSGYHATOJ-KQLGDFJMSA-N,c1ccc2c(CCN3CCCCCCOCc4cn(nn4)C[C@@H]4CCC[C@@H](CC3)O4)c[nH]c2c1,583.373369668,3,8,117.89,7,3,3.705300000000001,[0 1 1 ... 0 0 0]
