"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value";"Value"
"CHEMBL414116";"";"None";"1149.41";"None";"None";"3";"C[C@@H]1NC(=O)[C@H](CCCCN)NC(=O)[C@@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](Cc2cccnc2)NC(=O)[C@@H](NC(=O)[C@@H](N)Cc2ccc3ccccc3c2)CSSC[C@@H](C(=O)N[C@@H](Cc2ccc3ccccc3c2)C(N)=O)NC1=O";"Ki";"'='";"1860.0";"nM";"5.73";"";"";"UO_0000065";"4.99";"None";"None";"None";"0";"CHEMBL801239";"The compound was tested for binding affinity against human Somatostatin receptor type 5";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1792";"Somatostatin receptor type 5";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1132220";"1";"Scientific Literature";"J Med Chem";"1999";"None";"";"";"";"1860.0"
"CHEMBL406197";"";"None";"1514.84";"None";"None";"37";"CC(C)NCc1ccc(C[C@H]2C(=O)N[C@H]([C@@H](C)O)C(=O)N[C@@H](Cc3ccc(O)cc3)C(=O)N[C@H]([C@@H](C)O)C(=O)N[C@@H](CO)C(=O)N[C@H](C(N)=O)CSSC[C@@H](N)C(=O)N[C@H](CCCCN)C(=O)N[C@H](Cc3ccccc3)C(=O)N[C@@H](Cc3ccccc3)C(=O)N[C@@H](Cc3c[nH]c4ccccc34)C(=O)N2C)cc1";"IC50";"'>'";"1000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL829077";"Inhibition of [Leu8,D-Trp22,125I-Tyr25]SRIF-28 binding to human somatostatin receptor type 5";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1792";"Somatostatin receptor type 5";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1145176";"1";"Scientific Literature";"J Med Chem";"2005";"None";"";"";"";"1000.0"
"CHEMBL3349525";"";"None";"1579.83";"None";"None";"14";"C[C@H](N)C(=O)NCC(=O)N[C@H]1CSSC[C@@H](C(N)=O)NC(=O)[C@H](CO)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](C)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CCCCN)NC1=O";"Ki";"'='";"100.0";"nM";"7.00";"";"";"UO_0000065";"4.43";"None";"None";"None";"0";"CHEMBL857866";"Binding affinity towards human Somatostatin receptor type 5 (sst5) using Tyr11-[125I]-SRIF as radioligand was determined in COS cell";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"COS";"None";"";"";"";"CHEMBL1792";"Somatostatin receptor type 5";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1145006";"1";"Scientific Literature";"J Med Chem";"2003";"None";"";"";"";"-7.0"
"CHEMBL5171935";"";"None";"474.59";"0";"3.70";"207";"CS(=O)(=O)c1cccc(Cc2nnc(Cc3c[nH]c4ccccc34)n2CCCc2c[nH]cn2)c1";"Ki";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5137208";"Displacement of [125I]-Tyr-SRIF 14 from SST5 receptor (unknown origin) expressed in membrane measured after 90 mins by gamma counting analysis";"B";"BAO_0000249";"cell membrane format";"Homo sapiens";"None";"None";"None";"Membrane";"";"";"";"CHEMBL1792";"Somatostatin receptor type 5";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5136959";"1";"Scientific Literature";"RSC Med Chem";"2021";"None";"TIME = 1.5 hr";"";"";"10000.0"
"CHEMBL5193727";"";"None";"482.49";"1";"5.45";"196";"Fc1ccc2c(Cc3nnc(Cc4cccc(C(F)(F)F)c4)n3CCCc3c[nH]cn3)c[nH]c2c1";"Ki";"'='";"6526.0";"nM";"5.18";"";"";"UO_0000065";"10.75";"0.20";"-0.26";"6.90";"0";"CHEMBL5137208";"Displacement of [125I]-Tyr-SRIF 14 from SST5 receptor (unknown origin) expressed in membrane measured after 90 mins by gamma counting analysis";"B";"BAO_0000249";"cell membrane format";"Homo sapiens";"None";"None";"None";"Membrane";"";"";"";"CHEMBL1792";"Somatostatin receptor type 5";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5136959";"1";"Scientific Literature";"RSC Med Chem";"2021";"None";"TIME = 1.5 hr";"AGONIST";"";"6526.0"
"CHEMBL5195145";"";"None";"444.51";"0";"4.44";"185";"COc1ccc2[nH]cc(Cc3nnc(Cc4ccc(F)cc4)n3CCCc3c[nH]cn3)c2c1";"Ki";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5137208";"Displacement of [125I]-Tyr-SRIF 14 from SST5 receptor (unknown origin) expressed in membrane measured after 90 mins by gamma counting analysis";"B";"BAO_0000249";"cell membrane format";"Homo sapiens";"None";"None";"None";"Membrane";"";"";"";"CHEMBL1792";"Somatostatin receptor type 5";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5136959";"1";"Scientific Literature";"RSC Med Chem";"2021";"None";"TIME = 1.5 hr";"";"";"10000.0"
"CHEMBL123190";"";"None";"525.69";"2";"5.56";"20a";"O=C1[C@H](Cc2ccc(OCc3ccccc3)cc2)N(CCCCc2ccccc2)C(=O)N1CCN1CCCC1";"IC50";"'='";"316.23";"nM";"6.50";"";"";"UO_0000065";"12.36";"0.23";"0.94";"12.24";"0";"CHEMBL873465";"Compound was tested for inhibition of specific [125I]Tyr11-SRIF binding to human recombinant SST5 (somatostatin) receptor expressed in CHO-K1 cells";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL1792";"Somatostatin receptor type 5";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1130716";"1";"Scientific Literature";"Bioorg Med Chem Lett";"1998";"CHEMBL3307512";"";"";"";"-6.5"
"CHEMBL28824";"";"None";"562.71";"1";"4.88";"18";"NCCCCCOC[C@H]1O[C@@H](OCCc2c[nH]c3ccccc23)[C@H](OCc2c[nH]cn2)C[C@@H]1OCc1ccccc1";"Ki";"'='";"4000.0";"nM";"5.40";"";"";"UO_0000065";"9.59";"0.18";"0.52";"4.63";"0";"CHEMBL806598";"Binding affinity for human receptor subtype hSSTR5.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1792";"Somatostatin receptor type 5";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1131335";"1";"Scientific Literature";"J Med Chem";"1998";"None";"";"";"";"4.0"
"CHEMBL442494";"";"None";"3148.61";"None";"None";"SRIF-28";"CSCC[C@H](NC(=O)[C@H](C)NC(=O)[C@@H]1CCCN1C(=O)[C@H](CC(N)=O)NC(=O)[C@H](CO)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](C)NC(=O)[C@@H](N)CO)C(=O)N[C@@H](C)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](C)C(=O)NCC(=O)N[C@@H]1CSSC[C@@H](C(=O)O)NC(=O)[C@H](CO)NC(=O)[C@@H]([C@@H](C)O)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H]([C@@H](C)O)NC(=O)[C@H](CCCCN)NC(=O)[C@@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H](CCCCN)NC1=O";"Ki";"'='";"0.4";"nM";"9.40";"";"";"UO_0000065";"2.98";"None";"None";"None";"0";"CHEMBL807069";"Ability to displace [125 I]labelled Tyr11-somatostatin from human hsst-5 receptor expressed on CHO cells";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"CHO";"None";"";"";"";"CHEMBL1792";"Somatostatin receptor type 5";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1134399";"1";"Scientific Literature";"J Med Chem";"2001";"CHEMBL3308072";"";"";"";"0.4"
"CHEMBL5208396";"";"None";"396.50";"0";"4.30";"180";"c1ccc(Cc2nnc(Cc3c[nH]c4ccccc34)n2CCCc2c[nH]cn2)cc1";"Ki";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5137208";"Displacement of [125I]-Tyr-SRIF 14 from SST5 receptor (unknown origin) expressed in membrane measured after 90 mins by gamma counting analysis";"B";"BAO_0000249";"cell membrane format";"Homo sapiens";"None";"None";"None";"Membrane";"";"";"";"CHEMBL1792";"Somatostatin receptor type 5";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5136959";"1";"Scientific Literature";"RSC Med Chem";"2021";"None";"TIME = 1.5 hr";"";"";"10000.0"
"CHEMBL5193172";"";"None";"426.52";"0";"4.31";"202";"COc1ccc(Cc2nnc(Cc3c[nH]c4ccccc34)n2CCCc2c[nH]cn2)cc1";"Ki";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5137208";"Displacement of [125I]-Tyr-SRIF 14 from SST5 receptor (unknown origin) expressed in membrane measured after 90 mins by gamma counting analysis";"B";"BAO_0000249";"cell membrane format";"Homo sapiens";"None";"None";"None";"Membrane";"";"";"";"CHEMBL1792";"Somatostatin receptor type 5";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5136959";"1";"Scientific Literature";"RSC Med Chem";"2021";"None";"TIME = 1.5 hr";"";"";"10000.0"
"CHEMBL3647676";"";"None";"1604.01";"None";"None";"BDBM144740";"C[C@@H](O)[C@@H]1NC(=O)[C@H](CCCCN)NC(=O)[C@@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](Cc2ccncc2)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](NC[C@H](Cc2ccc(O)cc2)NC(=O)CSC[C@@H]2C[C@@H]3c4cccc5[nH]cc(c45)C[C@H]3N(C)C2)CCCCNC(=O)[C@H](Cc2ccccc2)NC1=O";"Ki";"'='";"0.92";"nM";"9.04";"";"281231";"UO_0000065";"5.63";"None";"None";"None";"0";"CHEMBL3707617";"Radioligand Binding Assay: Membranes for in vitro receptor binding assays were obtained by the following procedures. CHO-K1 cells expressing one of the somatostatin receptors were homogenized in ice-cold buffer with 10 mM Tris-HCl, 5 mM EDTA, 3 mM EGTA, 1 mM phenylmethylsuphonyl fluoride, pH 7.6, using Polytron PT10-35GT (Kinematica) at 18,000 rpm for 30 seconds and centrifuged at 500xg for 10 minutes. The supernatant containing the plasma membranes was centrifuged at 100,000xg for 30 minutes and the pellet was resuspended in buffer containing 20 mM glycine-glycine, 1 mM MgCl2, 250 mM sucrose, pH 7.2, for storage at -80 C.For the SSTR1, 2 and 5 assays, membranes and various concentrations of test compounds were incubated in 96-well plates for 60 minutes at 25 C. with 0.05 nM [125I-Tyr11]-SRIF-14 (for hSSTR1; PerkinElmer Life Science), 0.05 nM [125I-Tyr]-seglitide (for hSSTR2; PerkinElmer Life Science) or 0.05 nM [125I-Tyr]-[DPhe-cyclo(Cys-Tyr-DTrp-Lys-Val-Cys)-Thr-NH2] (for hSSTR5.";"B";"BAO_0000366";"cell-free format";"Homo sapiens";"CHEMBL3559721";"Plasma";"CHO-K1";"None";"";"";"";"CHEMBL1792";"Somatostatin receptor type 5";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638685";"37";"BindingDB Patent Bioactivity Data";"";"2015";"CHEMBL3307512";"";"";"";"0.92"
"CHEMBL4288334";"";"None";"593.43";"2";"7.68";"9";"Cc1cc(-c2ccc(Cl)cc2Cl)c(CN2CCC3(CC2)CN(c2ccc(C(=O)O)cc2)C(=O)O3)cc1C(F)(F)F";"Imax";"'='";"64.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL4270323";"Antagonist activity at human SSR5 expressed in CHOK1 cells assessed as inhibition of forskolin-induced cAMP accumulation at 8.3 mM preincubated for 15 mins followed by forskolin addition measured after 1 hr by LANCE assay relative to control";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1792";"Somatostatin receptor type 5";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4266057";"1";"Scientific Literature";"ACS Med Chem Lett";"2018";"None";"";"";"";"64.0"
"CHEMBL4292738";"";"None";"450.54";"0";"4.48";"19";"CC1(C)CCc2cccc(CN3CCC4(CC3)CN(c3ccc(C(=O)O)cc3)C(=O)O4)c2O1";"Imax";"'='";"114.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL4270323";"Antagonist activity at human SSR5 expressed in CHOK1 cells assessed as inhibition of forskolin-induced cAMP accumulation at 8.3 mM preincubated for 15 mins followed by forskolin addition measured after 1 hr by LANCE assay relative to control";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1792";"Somatostatin receptor type 5";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4266057";"1";"Scientific Literature";"ACS Med Chem Lett";"2018";"None";"";"";"";"114.0"
"CHEMBL3349611";"";"None";"941.15";"3";"-0.88";"13";"CC(=O)N[C@@H]1CSSC[C@@H](C(=O)N[C@H](C(N)=O)[C@@H](C)O)NC(=O)[C@H](C(C)C)NC(=O)[C@H](CCCCN)NC(=O)[C@@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](Cc2ccc(O)cc2)NC1=O";"IC50";"'='";"1000.0";"nM";"6.00";"";"";"UO_0000065";"6.38";"0.13";"6.88";"1.82";"0";"CHEMBL883371";"Binding affinity towards cloned human somatostatin 5 (hsst) receptor";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1792";"Somatostatin receptor type 5";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1131316";"1";"Scientific Literature";"J Med Chem";"1998";"None";"";"";"";"1000.0"
"CHEMBL385745";"";"None";"1163.82";"None";"None";"19";"C[C@@H](O)[C@@H]1NC(=O)[C@H](CCCCN)NC(=O)[C@@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](Cc2ccccn2)NC(=O)[C@@H](NC(=O)[C@@H](N)Cc2ccc(Cl)cc2)CSSC[C@@H](C(=O)N[C@@H](Cc2ccc3ccccc3c2)C(N)=O)NC1=O";"Ki";"'='";"204.0";"nM";"6.69";"";"";"UO_0000065";"5.75";"None";"None";"None";"0";"CHEMBL801239";"The compound was tested for binding affinity against human Somatostatin receptor type 5";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1792";"Somatostatin receptor type 5";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1132220";"1";"Scientific Literature";"J Med Chem";"1999";"None";"";"";"";"204.0"
"CHEMBL426698";"";"None";"1499.83";"None";"None";"9";"CC(C)CNCc1ccc(C[C@@H]2NC(=O)[C@@H](Cc3c[nH]c4ccccc34)NC(=O)[C@H](Cc3ccccc3)NC(=O)[C@@H](Cc3ccccc3)NC(=O)[C@@H](CCCCN)NC(=O)[C@H](N)CSSC[C@@H](C(=O)O)NC(=O)[C@H](CO)NC(=O)[C@@H]([C@@H](C)O)NC(=O)[C@H](Cc3ccccc3)NC(=O)[C@@H]([C@@H](C)O)NC2=O)cc1";"IC50";"'>'";"1000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL807066";"Tested for ability to bind to 20 uM thick cryostat sections of a membrane pellet of cells transfected with human cloned somatostatin (sst) receptor subtype 5.";"B";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1792";"Somatostatin receptor type 5";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1134520";"1";"Scientific Literature";"J Med Chem";"2001";"None";"";"";"";"1000.0"
"CHEMBL413441";"";"None";"1692.00";"None";"None";"22";"CC(C)NCc1ccc(C[C@@H]2NC(=O)[C@@H](Cc3c[nH]c4ccccc34)NC(=O)[C@H](Cc3ccccc3)NC(=O)[C@@H](Cc3ccccc3)NC(=O)[C@@H](CCCCN)NC(=O)[C@@H](NC(=O)[C@H](Cc3ccc(O)cc3)NC(N)=O)CSSC[C@@H](C(=O)O)NC(=O)[C@H](CO)NC(=O)[C@@H]([C@@H](C)O)NC(=O)[C@H](Cc3ccccc3)NC(=O)[C@@H]([C@@H](C)O)NC2=O)cc1";"IC50";"'>'";"1000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL807066";"Tested for ability to bind to 20 uM thick cryostat sections of a membrane pellet of cells transfected with human cloned somatostatin (sst) receptor subtype 5.";"B";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1792";"Somatostatin receptor type 5";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1134520";"1";"Scientific Literature";"J Med Chem";"2001";"None";"";"";"";"1000.0"
"CHEMBL2304255";"";"None";"1100.33";"None";"None";"PTR 3046";"CC(C)[C@@H]1NC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](Cc2ccccc2)NCCNC(=O)CCCN([C@@H](Cc2ccccc2)C(=O)N[C@H](C(N)=O)[C@@H](C)O)C1=O";"IC50";"'='";"67.0";"nM";"7.17";"";"";"UO_0000065";"6.52";"None";"None";"None";"1";"CHEMBL1009182";"Displacement of [125I]-[Leu8, DTrp22, Tyr25]-somatostatin-28 from human recombinant sst5 receptor expressed in chinese hamster CCL39 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CCL39";"None";"";"";"";"CHEMBL1792";"Somatostatin receptor type 5";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139341";"1";"Scientific Literature";"J Med Chem";"2009";"None";"";"";"";"67.0"
"CHEMBL412561";"";"None";"1113.33";"None";"None";"24";"CC(C)[C@H]1NC(=O)[C@H](CCCCN)NC(=O)[C@@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](Cc2cccnc2)NC(=O)[C@@H](NC(=O)[C@H](N)Cc2ccc(F)cc2)CSSC[C@H](C(=O)N[C@H](Cc2ccc(F)cc2)C(N)=O)NC1=O";"Ki";"'='";"694.0";"nM";"6.16";"";"";"UO_0000065";"5.53";"None";"None";"None";"0";"CHEMBL801239";"The compound was tested for binding affinity against human Somatostatin receptor type 5";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1792";"Somatostatin receptor type 5";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1132220";"1";"Scientific Literature";"J Med Chem";"1999";"None";"";"";"";"694.0"
"CHEMBL3349679";"";"None";"1234.52";"None";"None";"22";"CC(=O)N[C@@H](Cc1ccc2ccccc2c1)C(=O)N[C@@H]1CSSC[C@@H](C(=O)N[C@@H](Cc2ccc3ccccc3c2)C(N)=O)NC(=O)[C@H](C(C)C)NC(=O)[C@H](CCCCN)NC(=O)[C@@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](Cc2ccc(O)cc2)NC1=O";"IC50";"'='";"130.0";"nM";"6.89";"";"";"UO_0000065";"5.58";"None";"None";"None";"0";"CHEMBL883371";"Binding affinity towards cloned human somatostatin 5 (hsst) receptor";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1792";"Somatostatin receptor type 5";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1131316";"1";"Scientific Literature";"J Med Chem";"1998";"None";"";"";"";"130.0"
"CHEMBL362859";"";"None";"439.95";"1";"6.11";"17";"N=C(N[C@H](Cc1c[nH]c2ccccc12)c1nc(-c2ccccc2)c[nH]1)c1ccc(Cl)cc1";"Ki";"'='";"691.0";"nM";"6.16";"";"";"UO_0000065";"14.00";"0.26";"0.05";"7.67";"0";"CHEMBL842090";"Inhibition of human sst5 receptor expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL1792";"Somatostatin receptor type 5";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1134039";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2001";"CHEMBL3308072";"";"";"";"691.0"
"CHEMBL510693";"";"None";"1205.86";"None";"None";"10";"C[C@@H](O)[C@@H]1NC(=O)[C@H](CCCCN)NC(=O)[C@@H](Cc2c[nH]c3ccccc23)NC(=O)[C@@H](N(C)C(=O)c2ccccc2)NC(=O)[C@H](NC(=O)[C@H](N)Cc2ccc(Cl)cc2)CSSC[C@@H](C(=O)N[C@@H](Cc2ccc3ccccc3c2)C(N)=O)NC1=O";"IC50";"'='";"728.0";"nM";"6.14";"";"";"UO_0000065";"5.09";"None";"None";"None";"0";"CHEMBL992800";"Displacement of [125I][LTT]SRIF28 from human cloned sst5 receptor by autoradiography";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1792";"Somatostatin receptor type 5";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1157505";"1";"Scientific Literature";"J Med Chem";"2008";"None";"";"";"";"728.0"
"CHEMBL5786618";"";"None";"302.38";"0";"0.98";"BDBM275984";"Cc1cccn2c(C(C)(C)NC(=O)[C@@H]3CNCCO3)ncc12";"k_off";"'='";"";"s-1";"";"";"876708";"";"";"";"";"";"0";"CHEMBL5734892";"Radioligand Binding Assays: Receptor binding assays refer to a technique in which labeled receptor ligands are used to detect binding to a receptor. In competition experiments test compounds, which are not labeled, compete with the binding side of a labeled ligand. The displacement of the labeled ligand by the test compound leads to a decreased signal.Procedure:For the binding experiments 200 μL of membrane homogenate from one of the following protein amounts is used: hSSTR1 (40 μg/well); hSSTR2 (25 μg/well); hSSTR3 (1.5 μg/well); hSSTR4 (0.5 μg/well); hSSTR5 (25 μg/well). The homogenate is incubated with 0.05 nM of radioligand ([3-125I-Tyr]-Somatostatin-(1-14)) in addition to increasing concentrations of a test compound or vehicle (100% binding) in a total volume of 250 μL using a Hepes buffer (10 mM, EDTA 1 mM, MgCl2 5 mM, pH7.6, BSA 0.5%, Bacitracin 0.003%, DMSO 1%) for 180 min at room temperature. The incubation is terminated by filtration with ice cold NaCl 0.9% through polyethyleneimine treated (0.3%) GF/B glass fiber filters using a cell harvester. The protein-bound radioactivity is measured in a suitable reader. The non-specific binding is defined as radioactivity bound in the presence of 1 μM Somatostatin-14 during the incubation period.The analysis of the concentration-binding curves is performed by computer-assisted nonlinear least square curve fitting method using the model of one receptor binding site.";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1792";"Somatostatin receptor type 5";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5727549";"37";"BindingDB Patent Bioactivity Data";"";"2020";"None";"";"";"";""
"CHEMBL4101718";"";"None";"535.66";"2";"5.63";"3l";"CC(C)Oc1cc(-c2ccc(F)cc2)c(C2CC2)cc1CN1CC2(CC(N3CCC(C)(C(=O)O)CC3)=NO2)C1";"IC50";"'='";"2.1";"nM";"8.68";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4055827";"Antagonist activity at human SSTR5 expressed in CHO cells assessed as inhibition of SST14-induced forskolin-stimulated intracellular cAMP level incubated for 15 mins followed by forskolin stimulation for 30 mins by HTRF assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1792";"Somatostatin receptor type 5";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4052673";"1";"Scientific Literature";"Bioorg Med Chem";"2017";"None";"";"";"";"2.1"
"CHEMBL1078896";"";"None";"478.59";"1";"5.05";"50";"CCOc1cc(CN2CCC(Nc3nc4cc(NC(=O)C5CCC5)ccc4o3)CC2)ccc1OC";"Ki";"'='";"182.0";"nM";"6.74";"";"";"UO_0000065";"14.08";"0.26";"1.69";"7.58";"0";"CHEMBL1113031";"Displacement of SST14 from human recombinant SST5 receptor expressed in CHO cells by radioligand binding assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL1792";"Somatostatin receptor type 5";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1154321";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"CHEMBL3308072";"";"";"";"182.0"
"CHEMBL1082036";"";"None";"543.69";"1";"4.65";"54";"CCOc1cc(CN2CCC(Nc3nc4cc(S(=O)(=O)CC)ccc4o3)CC2)cc(OC2CCOCC2)c1";"Ki";"'='";"55.0";"nM";"7.26";"";"";"UO_0000065";"13.35";"0.26";"2.61";"7.04";"0";"CHEMBL1113031";"Displacement of SST14 from human recombinant SST5 receptor expressed in CHO cells by radioligand binding assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL1792";"Somatostatin receptor type 5";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1154321";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"CHEMBL3308072";"";"";"";"55.0"
"CHEMBL1078081";"";"None";"407.51";"0";"4.84";"41";"CCOc1cc(CN2CCC(Nc3nc4ccccc4o3)CC2)ccc1OC1CC1";"Ki";"'='";"537.0";"nM";"6.27";"";"";"UO_0000065";"15.39";"0.29";"1.43";"10.49";"0";"CHEMBL1113031";"Displacement of SST14 from human recombinant SST5 receptor expressed in CHO cells by radioligand binding assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL1792";"Somatostatin receptor type 5";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1154321";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"CHEMBL3308072";"";"";"";"537.0"
"CHEMBL1078451";"";"None";"413.49";"0";"4.84";"45";"CCOc1cc(CN2CCC(Nc3nc4ccccc4o3)CC2)cc(OCC)c1F";"Ki";"'='";"178.0";"nM";"6.75";"";"";"UO_0000065";"16.32";"0.31";"1.91";"11.29";"0";"CHEMBL1113031";"Displacement of SST14 from human recombinant SST5 receptor expressed in CHO cells by radioligand binding assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL1792";"Somatostatin receptor type 5";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1154321";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"CHEMBL3308072";"";"";"";"178.0"
